Date and time,Mode,Distance,Duration,Price
2022-05-15 20:25,Bus,1.8,0.06,2.0
2022-10-04 22:06,Bus,4.7,0.19,2.0
2022-04-05 20:06,Bus,1.1,0.04,2.0
2022-11-24 06:19,Bus,5.5,0.16,2.0
2022-08-20 16:13,Bus,3.7,0.15,2.0
2022-03-24 07:31,Bus,1.5,0.07,2.0
2022-09-01 18:42,Bus,1.2,0.05,2.0
2022-01-16 12:58,Bus,3.3,0.14,2.0
2022-05-11 18:00,Bus,4.7,0.16,2.0
2022-08-02 20:28,Bus,1.1,0.04,2.0
2022-02-08 21:30,Bus,2.3,0.08,2.0
2022-06-14 15:16,Bus,1.0,0.04,2.0
2022-12-05 06:25,Bus,0.9,0.04,2.0
2022-02-20 13:31,Bus,2.0,0.1,2.0
2022-03-29 17:12,Bus,3.2,0.21,2.0
2022-08-11 22:39,Bus,1.7,0.09,2.0
2022-09-10 07:37,Bus,4.0,0.13,2.0
2022-10-17 22:18,Bus,1.4,0.06,2.0
2022-07-05 11:21,Bus,3.3,0.14,2.0
2022-11-21 17:39,Bus,6.1,0.37,2.0
2022-05-26 08:50,Bus,0.6,0.04,2.0
2022-02-06 10:35,Bus,0.5,0.02,2.0
2022-07-14 10:11,Bus,7.4,0.27,2.0
2022-08-24 16:14,Bus,3.4,0.14,2.0
2022-07-08 19:05,Bus,3.0,0.12,2.0
2022-02-20 23:41,Bus,6.2,0.28,2.0
2022-09-02 22:08,Bus,3.6,0.15,2.0
2022-10-08 15:34,Bus,0.6,0.02,2.0
2022-05-30 17:09,Bus,3.8,0.23,2.0
2022-04-15 15:27,Bus,2.8,0.12,2.0
2022-12-01 09:08,Bus,6.4,0.23,2.0
2022-07-22 19:57,Bus,3.4,0.17,2.0
2022-12-13 13:59,Bus,0.9,0.04,2.0
2022-08-12 18:28,Bus,11.0,0.45,2.0
2022-11-04 21:19,Bus,0.6,0.03,2.0
2022-06-30 19:34,Bus,3.0,0.12,2.0
2022-06-14 11:16,Bus,5.1,0.17,2.0
2022-01-21 19:33,Bus,4.7,0.2,2.0
2022-02-06 10:45,Bus,1.2,0.05,2.0
2022-10-04 07:39,Bus,2.2,0.1,2.0
2022-06-14 18:44,Bus,5.1,0.16,2.0
2022-09-30 21:53,Bus,2.1,0.06,2.0
2022-04-24 12:33,Bus,2.4,0.09,2.0
2022-01-01 18:36,Bus,0.6,0.02,2.0
2022-04-24 13:40,Bus,0.6,0.02,2.0
2022-08-05 18:06,Bus,1.2,0.06,2.0
2022-07-24 09:17,Bus,1.5,0.06,2.0
2022-08-22 17:38,Bus,3.7,0.16,2.0
2022-01-26 16:33,Bus,5.1,0.22,2.0
2022-02-11 20:45,Bus,1.0,0.05,2.0
2022-09-22 16:10,Bus,1.2,0.06,2.0
2022-07-22 19:37,Bus,6.0,0.35,2.0
2022-03-04 12:24,Bus,1.5,0.07,2.0
2022-05-22 11:08,Bus,1.4,0.06,2.0
2022-06-25 17:27,Bus,2.8,0.13,2.0
2022-11-14 20:43,Bus,3.2,0.13,2.0
2022-09-15 19:40,Bus,2.3,0.08,2.0
2022-07-19 20:02,Bus,1.6,0.07,2.0
2022-10-17 16:31,Bus,3.7,0.18,2.0
2022-08-26 21:14,Bus,1.6,0.06,2.0
2022-07-16 14:35,Bus,1.8,0.08,2.0
2022-05-07 18:54,Bus,2.3,0.09,2.0
2022-06-27 08:36,Bus,2.0,0.16,2.0
2022-08-11 22:56,Bus,2.3,0.09,2.0
2022-08-05 11:09,Bus,2.3,0.09,2.0
2022-07-13 16:19,Bus,3.0,0.13,2.0
2022-12-05 21:00,Bus,1.4,0.05,2.0
2022-08-30 07:45,Bus,1.3,0.06,2.0
2022-03-31 19:32,Bus,5.5,0.23,2.0
2022-06-06 20:30,Bus,2.1,0.1,2.0
2022-10-11 14:13,Bus,2.4,0.08,2.0
2022-04-10 08:07,Bus,2.3,0.08,2.0
2022-06-20 20:01,Bus,1.4,0.06,2.0
2022-08-14 17:56,Bus,3.4,0.12,2.0
2022-09-30 22:19,Bus,3.1,0.12,2.0
2022-07-30 19:56,Bus,1.7,0.05,2.0
2022-06-14 22:45,Bus,4.0,0.2,2.0
2022-07-02 13:25,Bus,3.0,0.11,2.0
2022-06-08 10:17,Bus,2.8,0.1,2.0
2022-12-29 20:43,Bus,4.7,0.2,2.0
2022-11-18 23:26,Bus,5.6,0.21,2.0
2022-12-06 09:34,Bus,6.9,0.21,2.0
2022-11-03 06:07,Bus,2.5,0.1,2.0
2022-06-16 07:55,Bus,1.9,0.08,2.0
2022-01-11 21:24,Bus,3.1,0.1,2.0
2022-06-16 17:59,Bus,3.2,0.13,2.0
2022-06-19 12:01,Bus,11.6,0.34,2.0
2022-05-25 08:33,Bus,1.0,0.06,2.0
2022-06-21 15:38,Bus,2.1,0.09,2.0
2022-10-19 18:18,Bus,3.0,0.17,2.0
2022-07-19 18:34,Bus,3.3,0.17,2.0
2022-05-30 19:44,Bus,2.9,0.1,2.0
2022-07-22 16:00,Bus,4.7,0.26,2.0
2022-03-11 09:47,Bus,6.6,0.2,2.0
2022-04-20 12:02,Bus,0.8,0.02,2.0
2022-08-31 17:23,Bus,0.6,0.03,2.0
2022-05-21 13:43,Bus,5.2,0.18,2.0
2022-04-22 08:09,Bus,4.8,0.29,2.0
2022-03-06 18:01,Bus,2.0,0.07,2.0
2022-11-26 18:32,Bus,3.0,0.13,2.0
2022-08-23 16:44,Bus,1.4,0.07,2.0
2022-08-15 23:14,Bus,2.0,0.07,2.0
2022-09-10 15:27,Bus,1.2,0.05,2.0
2022-07-12 17:23,Bus,1.9,0.07,2.0
2022-07-31 10:10,Bus,4.1,0.2,2.0
2022-08-01 06:18,Bus,1.9,0.08,2.0
2022-04-01 11:15,Bus,3.1,0.15,2.0
2022-07-02 09:02,Bus,4.0,0.15,2.0
2022-07-18 19:03,Bus,0.7,0.02,2.0
2022-01-03 18:02,Bus,1.3,0.04,2.0
2022-01-23 22:01,Bus,3.6,0.17,2.0
2022-08-06 15:55,Bus,4.5,0.17,2.0
2022-08-12 18:21,Bus,2.4,0.1,2.0
2022-09-07 18:44,Bus,2.1,0.07,2.0
2022-07-01 22:50,Bus,1.1,0.05,2.0
2022-07-31 22:56,Bus,6.7,0.31,2.0
2022-12-10 09:33,Bus,3.6,0.11,2.0
2022-05-11 13:57,Bus,4.0,0.19,2.0
2022-06-18 19:17,Bus,1.4,0.07,2.0
2022-09-15 20:34,Bus,1.3,0.06,2.0
2022-10-23 13:38,Bus,1.5,0.08,2.0
2022-06-14 21:00,Bus,2.0,0.08,2.0
2022-05-10 18:14,Bus,2.0,0.13,2.0
2022-10-01 23:29,Bus,4.0,0.16,2.0
2022-05-21 20:54,Bus,1.0,0.04,2.0
2022-09-13 19:07,Bus,7.5,0.29,2.0
2022-02-13 14:40,Bus,7.4,0.31,2.0
2022-12-15 19:01,Bus,4.8,0.19,2.0
2022-04-16 09:00,Bus,2.1,0.1,2.0
2022-04-13 18:15,Bus,6.7,0.24,2.0
2022-09-07 17:15,Bus,3.5,0.16,2.0
2022-11-16 07:40,Bus,5.8,0.25,2.0
2022-05-30 18:27,Bus,1.0,0.04,2.0
2022-11-14 20:58,Bus,6.0,0.25,2.0
2022-12-15 13:15,Bus,4.7,0.21,2.0
2022-01-02 17:15,Bus,2.1,0.09,2.0
2022-04-11 12:20,Bus,3.6,0.14,2.0
2022-07-12 09:40,Bus,1.6,0.05,2.0
2022-12-09 17:54,Bus,1.8,0.07,2.0
2022-04-29 16:41,Bus,5.6,0.2,2.0
2022-09-19 08:32,Bus,1.7,0.06,2.0
2022-05-12 15:19,Bus,2.9,0.12,2.0
2022-04-12 08:51,Bus,1.3,0.07,2.0
2022-08-06 22:19,Bus,5.0,0.17,2.0
2022-08-28 11:03,Bus,7.3,0.3,2.0
2022-05-15 10:54,Bus,2.5,0.06,2.0
2022-03-23 16:24,Bus,3.6,0.12,2.0
2022-09-21 10:57,Bus,4.5,0.22,2.0
2022-03-29 19:37,Bus,8.4,0.26,2.0
2022-06-07 22:54,Bus,1.6,0.06,2.0
2022-08-05 22:51,Bus,1.7,0.05,2.0
2022-01-13 08:54,Bus,0.6,0.03,2.0
2022-08-28 13:38,Bus,3.1,0.12,2.0
2022-08-05 15:38,Bus,1.8,0.07,2.0
2022-08-27 10:50,Bus,4.1,0.16,2.0
2022-03-19 21:49,Bus,4.5,0.19,2.0
2022-04-13 16:30,Bus,3.6,0.12,2.0
2022-06-15 13:01,Bus,2.2,0.1,2.0
2022-02-09 19:34,Bus,2.4,0.1,2.0
2022-04-24 12:32,Bus,1.6,0.07,2.0
2022-12-30 16:33,Bus,1.4,0.06,2.0
2022-07-13 15:52,Bus,2.2,0.07,2.0
2022-05-28 21:27,Bus,7.3,0.4,2.0
2022-04-12 21:08,Bus,0.8,0.04,2.0
2022-05-10 14:11,Bus,2.3,0.12,2.0
2022-11-26 16:12,Bus,3.4,0.18,2.0
2022-04-15 22:27,Bus,3.5,0.14,2.0
2022-05-14 18:10,Bus,1.7,0.06,2.0
2022-10-22 22:33,Bus,4.7,0.18,2.0
2022-10-04 11:32,Bus,2.4,0.08,2.0
2022-08-22 21:54,Bus,2.8,0.12,2.0
2022-10-04 15:24,Bus,3.5,0.28,2.0
2022-10-22 13:40,Bus,4.7,0.15,2.0
2022-03-03 08:12,Bus,2.3,0.09,2.0
2022-08-27 12:37,Bus,6.9,0.24,2.0
2022-08-19 20:23,Bus,2.5,0.12,2.0
2022-01-13 10:14,Bus,2.3,0.07,2.0
2022-04-29 14:12,Bus,2.1,0.08,2.0
2022-10-17 18:02,Bus,4.9,0.26,2.0
2022-04-20 08:45,Bus,0.8,0.05,2.0
2022-08-09 17:38,Bus,5.3,0.23,2.0
2022-11-14 08:23,Bus,2.0,0.12,2.0
2022-04-11 18:29,Bus,4.7,0.13,2.0
2022-10-16 15:40,Bus,0.9,0.03,2.0
2022-08-19 18:20,Bus,1.8,0.05,2.0
2022-06-14 18:50,Bus,4.0,0.12,2.0
2022-12-06 18:58,Bus,2.4,0.08,2.0
2022-08-07 18:53,Bus,2.6,0.08,2.0
2022-06-02 17:52,Bus,2.5,0.1,2.0
2022-08-10 16:20,Bus,2.3,0.1,2.0
2022-03-12 15:54,Bus,8.2,0.33,2.0
2022-03-04 23:03,Bus,2.0,0.07,2.0
2022-06-01 10:47,Bus,11.3,0.49,2.0
2022-10-11 18:23,Bus,5.8,0.2,2.0
2022-01-14 11:52,Bus,3.4,0.15,2.0
2022-03-02 20:05,Bus,5.3,0.24,2.0
2022-07-29 20:41,Bus,4.6,0.15,2.0
2022-05-18 21:08,Bus,0.7,0.03,2.0
2022-05-12 13:09,Bus,4.8,0.16,2.0
2022-08-17 08:14,Bus,2.7,0.11,2.0
2022-09-19 08:07,Bus,3.3,0.29,2.0
2022-09-30 21:09,Bus,1.7,0.05,2.0
2022-05-08 11:47,Bus,4.6,0.16,2.0
2022-09-24 17:18,Bus,3.0,0.11,2.0
2022-09-03 20:37,Bus,1.3,0.05,2.0
2022-03-11 17:13,Bus,2.1,0.12,2.0
2022-08-04 16:18,Bus,2.4,0.11,2.0
2022-07-06 21:11,Bus,0.8,0.03,2.0
2022-04-29 21:51,Bus,5.6,0.2,2.0
2022-06-07 18:34,Bus,3.7,0.15,2.0
2022-09-30 11:23,Bus,0.8,0.03,2.0
2022-07-23 20:27,Bus,0.6,0.02,2.0
2022-04-19 08:55,Bus,2.9,0.12,2.0
2022-07-01 13:36,Bus,2.9,0.12,2.0
2022-11-12 15:53,Bus,0.5,0.02,2.0
2022-08-15 17:58,Bus,1.8,0.06,2.0
2022-12-20 17:36,Bus,10.9,0.47,2.0
2022-05-25 12:48,Bus,1.1,0.04,2.0
2022-10-26 19:41,Bus,2.0,0.09,2.0
2022-08-13 12:46,Bus,1.5,0.06,2.0
2022-10-15 19:41,Bus,8.5,0.33,2.0
2022-11-17 17:33,Bus,1.4,0.05,2.0
2022-12-30 09:22,Bus,8.8,0.53,2.0
2022-07-15 13:22,Bus,1.5,0.06,2.0
2022-04-08 10:54,Bus,1.7,0.08,2.0
2022-09-13 20:23,Bus,6.8,0.24,2.0
2022-01-31 08:49,Bus,3.1,0.13,2.0
2022-05-19 17:53,Bus,2.9,0.12,2.0
2022-01-17 17:36,Bus,1.2,0.05,2.0
2022-10-20 13:59,Bus,1.3,0.04,2.0
2022-08-17 20:47,Bus,4.6,0.21,2.0
2022-06-02 22:43,Bus,1.8,0.07,2.0
2022-03-27 11:05,Bus,5.1,0.24,2.0
2022-03-30 21:35,Bus,5.2,0.21,2.0
2022-03-10 16:05,Bus,7.2,0.33,2.0
2022-07-14 11:37,Bus,0.9,0.05,2.0
2022-07-15 23:43,Bus,2.4,0.09,2.0
2022-05-29 13:43,Bus,5.0,0.31,2.0
2022-01-31 09:40,Bus,0.9,0.05,2.0
2022-06-27 09:02,Bus,5.8,0.26,2.0
2022-09-16 13:29,Bus,6.3,0.21,2.0
2022-07-02 20:21,Bus,3.8,0.15,2.0
2022-11-24 16:32,Bus,1.3,0.04,2.0
2022-01-28 22:23,Bus,1.6,0.05,2.0
2022-08-02 10:44,Bus,4.6,0.21,2.0
2022-11-28 20:15,Bus,0.7,0.03,2.0
2022-03-12 15:43,Bus,5.3,0.25,2.0
2022-06-11 16:34,Bus,1.3,0.06,2.0
2022-05-06 20:26,Bus,2.6,0.12,2.0
2022-11-17 09:46,Bus,8.7,0.31,2.0
2022-04-22 22:41,Bus,5.8,0.21,2.0
2022-07-23 21:26,Bus,1.3,0.08,2.0
2022-08-27 16:06,Bus,2.7,0.09,2.0
2022-12-17 16:33,Bus,3.5,0.12,2.0
2022-06-29 18:47,Bus,1.3,0.05,2.0
2022-01-05 20:52,Bus,4.6,0.21,2.0
2022-07-15 09:06,Bus,6.2,0.3,2.0
2022-07-26 16:43,Bus,1.9,0.08,2.0
2022-07-13 20:25,Bus,2.9,0.11,2.0
2022-01-07 06:51,Bus,4.9,0.33,2.0
2022-04-21 20:21,Bus,3.8,0.12,2.0
2022-05-20 20:23,Bus,6.5,0.23,2.0
2022-10-10 19:53,Bus,3.2,0.11,2.0
2022-09-02 08:41,Bus,9.7,0.4,2.0
2022-03-24 16:52,Bus,1.5,0.07,2.0
2022-11-18 22:52,Bus,3.7,0.23,2.0
2022-05-19 11:45,Bus,1.0,0.05,2.0
2022-05-31 16:31,Bus,2.5,0.09,2.0
2022-02-05 13:32,Bus,3.2,0.17,2.0
2022-02-25 07:21,Bus,1.1,0.04,2.0
2022-10-20 11:02,Bus,4.2,0.16,2.0
2022-06-10 22:30,Bus,6.7,0.33,2.0
2022-05-22 14:39,Bus,4.3,0.18,2.0
2022-05-20 22:47,Bus,1.0,0.06,2.0
2022-08-27 12:15,Bus,3.2,0.12,2.0
2022-06-01 22:17,Bus,1.9,0.07,2.0
2022-01-17 08:30,Bus,2.2,0.08,2.0
2022-08-05 22:15,Bus,2.8,0.12,2.0
2022-07-09 15:34,Bus,0.7,0.03,2.0
2022-05-23 06:30,Bus,0.6,0.03,2.0
2022-08-26 16:03,Bus,1.6,0.09,2.0
2022-07-11 20:36,Bus,1.6,0.06,2.0
2022-04-20 18:17,Bus,1.6,0.06,2.0
2022-06-25 10:36,Bus,2.6,0.12,2.0
2022-09-19 19:14,Bus,4.7,0.26,2.0
2022-01-12 08:56,Bus,3.6,0.15,2.0
2022-07-23 13:59,Bus,2.6,0.09,2.0
2022-08-27 16:52,Bus,2.4,0.09,2.0
2022-05-12 16:58,Bus,2.4,0.09,2.0
2022-10-07 19:08,Bus,2.1,0.08,2.0
2022-07-23 21:27,Bus,2.1,0.09,2.0
2022-07-26 14:42,Bus,3.4,0.13,2.0
2022-12-02 12:03,Bus,2.2,0.09,2.0
2022-06-11 17:25,Bus,2.0,0.07,2.0
2022-04-13 21:06,Bus,2.6,0.13,2.0
2022-12-30 15:04,Bus,2.8,0.07,2.0
2022-01-11 09:03,Bus,9.8,0.44,2.0
2022-06-29 10:32,Bus,3.7,0.1,2.0
2022-06-29 14:38,Bus,2.4,0.1,2.0
2022-06-15 08:20,Bus,4.8,0.16,2.0
2022-08-24 09:40,Bus,3.3,0.14,2.0
2022-08-28 06:58,Bus,4.9,0.26,2.0
2022-09-26 17:01,Bus,5.1,0.19,2.0
2022-09-02 14:50,Bus,8.7,0.28,2.0
2022-06-14 13:13,Bus,1.4,0.07,2.0
2022-03-20 13:51,Bus,1.4,0.06,2.0
2022-10-26 13:14,Bus,2.3,0.09,2.0
2022-12-28 12:55,Bus,4.7,0.17,2.0
2022-06-01 17:15,Bus,2.0,0.12,2.0
2022-05-19 20:03,Bus,4.9,0.19,2.0
2022-09-12 11:19,Bus,3.5,0.18,2.0
2022-04-03 19:47,Bus,0.6,0.03,2.0
2022-08-30 08:58,Bus,5.1,0.22,2.0
2022-08-12 20:16,Bus,4.0,0.15,2.0
2022-06-06 21:56,Bus,5.0,0.23,2.0
2022-05-15 18:00,Bus,0.7,0.03,2.0
2022-06-22 19:39,Bus,4.5,0.17,2.0
2022-11-29 16:51,Bus,2.8,0.14,2.0
2022-06-22 17:47,Bus,5.8,0.25,2.0
2022-11-26 21:49,Bus,2.2,0.09,2.0
2022-05-25 16:42,Bus,1.2,0.05,2.0
2022-06-17 07:59,Bus,6.0,0.26,2.0
2022-05-10 20:11,Bus,1.7,0.06,2.0
2022-08-11 18:28,Bus,1.1,0.06,2.0
2022-08-25 18:07,Bus,1.6,0.05,2.0
2022-10-21 09:00,Bus,1.4,0.05,2.0
2022-09-09 19:05,Bus,6.6,0.27,2.0
2022-05-19 19:18,Bus,3.2,0.14,2.0
2022-10-02 09:28,Bus,1.1,0.06,2.0
2022-05-04 18:27,Bus,1.7,0.07,2.0
2022-06-02 08:42,Bus,6.1,0.27,2.0
2022-12-11 22:21,Bus,6.3,0.26,2.0
2022-05-29 14:24,Bus,1.0,0.03,2.0
2022-05-10 11:57,Bus,0.7,0.04,2.0
2022-09-15 23:18,Bus,2.6,0.1,2.0
2022-11-01 20:35,Bus,1.0,0.03,2.0
2022-10-29 10:14,Bus,5.7,0.25,2.0
2022-06-18 16:25,Bus,6.5,0.26,2.0
2022-07-02 15:40,Bus,2.1,0.07,2.0
2022-04-04 10:30,Bus,1.0,0.04,2.0
2022-06-07 13:45,Bus,4.6,0.19,2.0
2022-06-01 20:55,Bus,8.1,0.37,2.0
2022-06-24 19:02,Bus,2.3,0.09,2.0
2022-03-23 20:20,Bus,10.3,0.36,2.0
2022-08-24 10:39,Bus,2.3,0.1,2.0
2022-06-30 23:09,Bus,2.4,0.12,2.0
2022-09-21 19:18,Bus,4.1,0.17,2.0
2022-05-21 23:46,Bus,5.2,0.28,2.0
2022-02-14 17:32,Bus,4.4,0.17,2.0
2022-08-12 17:09,Bus,1.7,0.07,2.0
2022-01-18 10:31,Bus,0.6,0.02,2.0
2022-12-08 19:32,Bus,2.9,0.11,2.0
2022-11-03 18:57,Bus,2.9,0.11,2.0
2022-07-07 14:21,Bus,1.2,0.04,2.0
2022-07-15 20:51,Bus,3.5,0.18,2.0
2022-06-28 09:33,Bus,2.1,0.07,2.0
2022-12-27 12:58,Bus,1.2,0.05,2.0
2022-08-12 18:47,Bus,4.4,0.16,2.0
2022-07-31 13:24,Bus,0.6,0.03,2.0
2022-12-06 16:00,Bus,3.1,0.15,2.0
2022-06-20 08:35,Bus,1.0,0.05,2.0
2022-08-27 12:58,Bus,1.1,0.04,2.0
2022-01-09 09:14,Bus,6.5,0.27,2.0
2022-10-10 09:49,Bus,4.9,0.21,2.0
2022-12-09 20:24,Bus,2.4,0.09,2.0
2022-06-01 11:40,Bus,1.9,0.07,2.0
2022-08-30 17:59,Bus,0.8,0.04,2.0
2022-03-29 07:49,Bus,1.6,0.11,2.0
2022-07-23 15:53,Bus,1.2,0.04,2.0
2022-03-17 18:55,Bus,4.6,0.17,2.0
2022-10-28 16:02,Bus,1.0,0.05,2.0
2022-03-14 20:15,Bus,7.3,0.23,2.0
2022-07-28 08:01,Bus,3.2,0.19,2.0
2022-05-27 10:37,Bus,3.3,0.15,2.0
2022-03-06 12:42,Bus,5.5,0.25,2.0
2022-05-13 22:25,Bus,1.5,0.06,2.0
2022-02-17 06:48,Bus,6.3,0.25,2.0
2022-12-21 16:31,Bus,10.8,0.49,2.0
2022-04-18 08:50,Bus,5.6,0.38,2.0
2022-07-20 10:51,Bus,3.1,0.16,2.0
2022-06-04 09:33,Bus,2.5,0.09,2.0
2022-08-27 14:37,Bus,1.0,0.03,2.0
2022-05-06 19:33,Bus,1.6,0.07,2.0
2022-08-26 21:23,Bus,7.6,0.31,2.0
2022-09-13 08:47,Bus,0.7,0.03,2.0
2022-04-25 18:01,Bus,6.4,0.24,2.0
2022-12-30 18:46,Bus,1.8,0.1,2.0
2022-11-03 15:29,Bus,3.9,0.15,2.0
2022-04-09 18:59,Bus,1.2,0.05,2.0
2022-03-28 22:50,Bus,5.3,0.22,2.0
2022-10-21 19:53,Bus,4.0,0.14,2.0
2022-02-23 21:04,Bus,2.9,0.11,2.0
2022-10-14 16:11,Bus,0.9,0.04,2.0
2022-01-25 15:19,Bus,1.1,0.07,2.0
2022-01-06 17:06,Bus,2.9,0.12,2.0
2022-10-22 15:50,Bus,2.8,0.09,2.0
2022-04-01 22:53,Bus,1.1,0.03,2.0
2022-08-27 11:25,Bus,3.3,0.17,2.0
2022-03-24 10:18,Bus,1.6,0.06,2.0
2022-09-03 14:08,Bus,5.2,0.23,2.0
2022-06-30 19:15,Bus,6.5,0.28,2.0
2022-06-20 13:21,Bus,1.5,0.09,2.0
2022-07-15 18:54,Bus,8.1,0.29,2.0
2022-10-24 21:25,Bus,2.8,0.16,2.0
2022-09-16 20:56,Bus,3.1,0.16,2.0
2022-05-30 10:40,Bus,1.2,0.05,2.0
2022-07-18 18:34,Bus,3.9,0.2,2.0
2022-12-04 11:05,Bus,5.1,0.22,2.0
2022-09-16 23:52,Bus,1.1,0.04,2.0
2022-07-07 10:36,Bus,4.0,0.14,2.0
2022-03-18 17:55,Bus,1.5,0.05,2.0
2022-07-13 09:19,Bus,4.9,0.2,2.0
2022-11-27 16:17,Bus,9.2,0.35,2.0
2022-03-23 21:10,Bus,11.7,0.5,2.0
2022-06-07 10:37,Bus,4.9,0.17,2.0
2022-10-08 18:14,Bus,2.7,0.1,2.0
2022-04-03 12:30,Bus,1.7,0.08,2.0
2022-07-11 20:08,Bus,1.8,0.1,2.0
2022-09-16 23:08,Bus,3.3,0.12,2.0
2022-12-16 20:52,Bus,6.0,0.22,2.0
2022-10-07 21:47,Bus,6.2,0.29,2.0
2022-07-30 22:23,Bus,5.4,0.22,2.0
2022-06-17 21:23,Bus,3.0,0.09,2.0
2022-09-09 08:02,Bus,1.6,0.07,2.0
2022-06-28 22:23,Bus,2.3,0.08,2.0
2022-09-23 20:12,Bus,8.5,0.44,2.0
2022-02-24 09:33,Bus,4.9,0.2,2.0
2022-09-20 20:37,Bus,1.4,0.05,2.0
2022-07-25 15:58,Bus,5.6,0.21,2.0
2022-05-28 21:21,Bus,1.8,0.08,2.0
2022-07-22 11:42,Bus,5.6,0.19,2.0
2022-05-06 09:38,Bus,2.7,0.11,2.0
2022-07-12 10:51,Bus,9.4,0.31,2.0
2022-04-09 16:17,Bus,1.2,0.04,2.0
2022-06-21 08:54,Bus,3.2,0.14,2.0
2022-05-30 15:59,Bus,2.2,0.09,2.0
2022-04-14 09:04,Bus,1.8,0.08,2.0
2022-04-25 15:37,Bus,4.1,0.22,2.0
2022-03-07 11:24,Bus,2.0,0.07,2.0
2022-12-09 21:21,Bus,8.3,0.32,2.0
2022-10-02 11:44,Bus,4.0,0.14,2.0
2022-09-03 12:52,Bus,4.9,0.22,2.0
2022-07-31 13:40,Bus,5.5,0.19,2.0
2022-07-25 07:12,Bus,1.9,0.07,2.0
2022-02-05 22:55,Bus,3.1,0.12,2.0
2022-06-02 19:36,Bus,2.5,0.1,2.0
2022-11-15 14:38,Bus,8.8,0.33,2.0
2022-10-25 17:54,Bus,6.4,0.27,2.0
2022-07-28 21:42,Bus,8.3,0.29,2.0
2022-07-05 21:05,Bus,3.6,0.12,2.0
2022-07-07 15:44,Bus,0.6,0.02,2.0
2022-07-22 22:09,Bus,0.7,0.03,2.0
2022-07-11 13:49,Bus,3.7,0.14,2.0
2022-02-22 08:20,Bus,3.6,0.18,2.0
2022-03-13 06:12,Bus,6.1,0.19,2.0
2022-09-24 15:15,Bus,6.5,0.22,2.0
2022-09-08 17:49,Bus,2.0,0.11,2.0
2022-06-17 15:22,Bus,1.1,0.04,2.0
2022-09-12 07:51,Bus,3.6,0.15,2.0
2022-12-25 10:48,Bus,3.1,0.11,2.0
2022-07-22 23:37,Bus,2.1,0.08,2.0
2022-06-19 11:39,Bus,2.7,0.1,2.0
2022-08-02 08:31,Bus,3.2,0.17,2.0
2022-06-11 13:22,Bus,1.8,0.07,2.0
2022-11-03 11:10,Bus,3.9,0.18,2.0
2022-10-22 15:17,Bus,3.8,0.16,2.0
2022-06-01 12:37,Bus,6.4,0.31,2.0
2022-06-14 08:16,Bus,2.1,0.09,2.0
2022-02-23 17:43,Bus,2.0,0.08,2.0
2022-05-02 08:05,Bus,6.9,0.28,2.0
2022-03-19 19:34,Bus,6.4,0.22,2.0
2022-08-16 19:42,Bus,2.8,0.09,2.0
2022-01-28 20:17,Bus,1.3,0.05,2.0
2022-01-14 21:19,Bus,2.2,0.08,2.0
2022-09-03 15:08,Bus,4.6,0.17,2.0
2022-07-12 19:02,Bus,1.1,0.04,2.0
2022-11-17 17:14,Bus,2.4,0.14,2.0
2022-09-14 13:58,Bus,1.6,0.07,2.0
2022-07-21 12:16,Bus,3.5,0.14,2.0
2022-07-11 20:14,Bus,2.3,0.09,2.0
2022-06-13 20:01,Bus,2.4,0.11,2.0
2022-09-13 18:03,Bus,2.4,0.08,2.0
2022-01-01 16:43,Bus,2.2,0.07,2.0
2022-04-12 23:30,Bus,2.9,0.13,2.0
2022-03-18 08:17,Bus,1.1,0.06,2.0
2022-05-07 20:04,Bus,1.7,0.08,2.0
2022-01-21 07:17,Bus,1.8,0.09,2.0
2022-03-21 21:13,Bus,1.9,0.06,2.0
2022-07-20 13:51,Bus,9.8,0.37,2.0
2022-07-11 08:10,Bus,3.5,0.17,2.0
2022-08-29 18:18,Bus,10.6,0.4,2.0
2022-09-09 10:25,Bus,1.6,0.06,2.0
2022-07-11 10:16,Bus,3.8,0.14,2.0
2022-09-24 20:05,Bus,1.1,0.05,2.0
2022-07-04 16:55,Bus,1.5,0.06,2.0
2022-07-19 18:28,Bus,5.2,0.17,2.0
2022-08-20 21:06,Bus,2.0,0.09,2.0
2022-10-28 22:19,Bus,2.3,0.1,2.0
2022-07-08 09:39,Bus,3.4,0.14,2.0
2022-06-10 23:43,Bus,4.2,0.19,2.0
2022-06-19 11:26,Bus,1.4,0.05,2.0
2022-03-25 21:31,Bus,4.8,0.19,2.0
2022-11-27 15:31,Bus,1.1,0.04,2.0
2022-03-02 16:20,Bus,4.4,0.23,2.0
2022-10-11 18:05,Bus,4.2,0.14,2.0
2022-05-09 19:31,Bus,12.9,0.57,2.0
2022-11-17 20:06,Bus,8.8,0.33,2.0
2022-06-13 08:49,Bus,2.7,0.14,2.0
2022-02-24 20:31,Bus,5.2,0.16,2.0
2022-07-19 19:00,Bus,2.6,0.1,2.0
2022-02-21 20:20,Bus,1.7,0.09,2.0
2022-09-20 18:32,Bus,2.5,0.11,2.0
2022-08-25 19:20,Bus,0.5,0.02,2.0
2022-06-03 21:35,Bus,8.0,0.27,2.0
2022-10-07 16:20,Bus,2.0,0.07,2.0
2022-10-02 11:16,Bus,4.0,0.13,2.0
2022-11-02 11:27,Bus,5.2,0.22,2.0
